title,author,date,url,body,attaches
关于公布福州大学慕课（MOOC）/SPOC课程立项建设名单的通知,教研教改,2015-05-05,https://jwch.fzu.edu.cn/info/1037/8409.htm,校教〔2015〕35号关于公布福州大学慕课（MOOC）/SPOC课程立项建设名单的通知各学院，各有关单位：为鼓励我校教师积极开展慕课(MOOC)/SPOC的建设和应用，推动课程教学模式改革，根据《关于组织申报福州大学慕课（MOOC）/SPOC课程建设项目的通知》(校教〔2015〕6号)，经各学院推荐、校内外专家组评审、学校公示，同意对《陶瓷工艺学》等26门课程实施立项建设。资助标准为：每门课程15万元（启动费10万，剩余经费视课程建设情况拨付）。选择自行联系制作公司进行制作的课程，启动经费10万元全款拨付给课程负责人；选择由教务处统一联系专业制作公司进行制作的课程，建设经费扣除制作公司制作费用后拨付给课程负责人。课程负责人应按计划开展工作，如期完成MOOC/SPOC课程的制作并开课。附件：福州大学慕课（MOOC）/SPOC课程立项建设名单教务处2015年4月29日附件：福州大学慕课（MOOC）/SPOC课程立项建设名单（按学院首字母）序号申报单位课程名称课程负责人1材料学院陶瓷工艺学于岩2电气工程嵌入式系统原理王武3电气工程自动控制原理王进华4电气工程Matlab基础陈丹5电气工程电器理论基础许志红6化学学院分析化学A林翠英7化学学院药物化学黄剑东8化学学院物理化学D丁开宁9机械学院理论力学B谢华10机械学院画法几何陈绍春11机械学院数控技术聂晓根12经管学院品牌管理肖阳13经管学院会计学原理房桃峻14经管学院创业管理高群15经管学院财务报表编制与分析陈朝晖16经管学院市场营销学陈章旺17人文学院大学生心理健康教育何少颖18生工学院食品化学倪莉19数计学院高等数学B（上）曾勋勋20土木学院结构力学祁皑21土木学院地下结构数值计算方法缪圆冰22物信学院信号与系统张华君23物信学院固体物理黄春晖24军事教研室《孙子兵法》鉴赏陈润华25闽商文化研究院海洋与人类文明的生产苏文菁26学生处大学生职业发展与就业指导阮娟,[]
关于2015年高雄第一科技大学财务金融暑期陆生专班项目的报名通知,教学运行,2015-05-05,https://jwch.fzu.edu.cn/info/1036/8413.htm,2015年高雄第一科技大学财务金融暑期陆生专班项目现在开始接受报名。1. 项目时间时间：2015年7月13日-7月26日2. 申请资格1） 申请及访学期间应为我校全日制在读本科生和研究生。2）热爱祖国、遵纪守法、政治立场坚定。3）身心健康、品学兼优、能顺利完成研习班课程学习。4）有一定经济能力，能够负担赴台的各项费用。3. 报名截止日期申请截止日期：2015年5月13日更多项目行程及报名流程请至对外处网站 http://oce.fzu.edu.cn/news.aspx?type=tzgg&id=519校对外合作与交流处2015年5月5日,[]
关于报名参加福州大学嘉锡讲坛第392期讲座的通知,教研教改,2015-05-04,https://jwch.fzu.edu.cn/info/1037/8404.htm,"各学院、各位同学：福州大学“嘉锡讲坛”第392期讲座--《阅读的力量》定于2015年05月07日19:00在福州大学旗山校区图书馆明德厅开讲。主讲嘉宾：李华。欢迎广大同学前往听讲，听取讲座可获一定学分，具体办法附后。听讲前同学应先登录教务处“本科教学管理系统”，然后点击“各类报名”→“嘉锡讲坛”进行网上报名。网上报名时间从2015年05月05日09点--05月07日17点。本学期已报名参加校选课《大学生课外导读》的学生不得报名，因该课程包含“福州大学嘉锡讲坛”内容。主讲嘉宾简介：李华,福建师大附中教研室主任。特级教师、福建省首届中小学教学名师、福建省中小学学科教学带头人。曾获福建省优秀青年教师、福州市教育系统先进工作者、福州市中小学先进德育工作者、福州“1+1读书俱乐部”创始人、福州市“十大读书明星”等称号，被中国教育报评为2012年度全国推动读书十大人物。福州大学教务处2015年05年04日附：“福州大学嘉锡讲坛”讲座学分认定管理实施办法第一章总则第一条“福州大学嘉锡讲坛”是学校为了提升校园文化内涵，推进校园精品文化建设，邀请知名专家教授、政界及企业精英、文化名人、知名校友等到校讲座，搭建集人文、学术、科技为一体的综合性交流平台，属学校层面的精品讲坛。为扩大“福州大学嘉锡讲坛”的影响面，吸引更多本科学生听取“福州大学嘉锡讲坛”系列讲座，特制定本办法。第二章讲座学分认定方式第二条学校对学生平时听取“福州大学嘉锡讲坛”讲座的次数先予以记录，待学生毕业时，将按下表的方式具体认定学分。听讲座次数1至3次4至7次8至11次12至15次16次及以上获学分数00.51.01.52.0第三条讲座学分认定为全校性选修课中任意一类学分，学生在校期间累计获得的讲座学分不超过2学分。第三章讲座学分认定程序第四条“福州大学嘉锡讲坛”讲座组织者通过海报、网站、电台等媒介，在每一期讲座开讲前在全校范围内对讲座人和讲座内容进行全方位宣传介绍。第五条学生在规定时间内登录教务处主页的“本科教学管理系统”进行网上报名。未上网报名的学生自行听取讲座的，学校不给予记录学分。累计3次报名而不听取讲座的学生将取消其今后听取“福州大学嘉锡讲坛”的资格。第六条学生到指定地点凭学生证刷卡入场听取讲座，讲座结束时须刷卡离场，否则不予记录讲座学分。第七条每学期期末教务处根据讲座组织者提供的学生考勤记录对学生取得的讲座次数予以记录。第八条学生毕业学期，学校根据学生修读全校性选修课类别需要将学生所获学分登记在学生成绩档案中。第四章附则第九条本办法从二○一二年五月二十日起开始执行。第十条本办法由教务处负责解释。",[]
关于2014-2015学年第二学期线性代数期末考试安排的通知,教学运行,2015-05-04,https://jwch.fzu.edu.cn/info/1036/8411.htm,各有关学院：《线性代数》期末考试已经安排，定于2015年5月10日 (周日)上午8：30——10：30进行，请有关协助监考学院按考表安排监考老师并录入系统，通知监考人员准时到场。具体协助监考见附件。课程名称考场序号任课教师考生总人数考场人数考场主监考协助监考线性代数1鲍学文9393文2-405数计学院机械学院2陈建利9393文2-105数计学院机械学院3陈锦松11560文1-204数计学院机械学院455文1-205数计学院机械学院5林雪如12363文1-304数计学院机械学院660文1-305数计学院机械学院7沈明9090文2-204数计学院机械学院8舒志彪12666文1-404数计学院机械学院960文1-405数计学院经管学院10张艳红9898文2-205数计学院经管学院11陈建利7575文2-404数计学院经管学院12陈锦松11660文1-104数计学院经管学院1356文1-105数计学院经管学院14陈清花9090文2-304数计学院经管学院15李忠108108文4-102数计学院经管学院2人16唐丽丹111111文3-101数计学院经管学院2人17张卉9999文2-305数计学院经管学院18张艳红116116文4-101数计学院人文学院2人备用教室：文2-104主考:朱玉灿 巡考:陈晓星吕书龙 舒志彪陈锦松 教学办：22865161注：1.主监考老师必须于考试当天7：45到学院办公楼6号楼二层办公室领取试卷。2.监考老师必须8：15分前到达考场。监考时必须佩戴监考牌。3.学生请带好证件，无证件者不得参加考试。考前请监考教师宣读考场纪律，填写考场情况报告表，严禁考生携带手机等通信工具入考场。4.考试结束主监考老师把试卷交到院办公楼6号楼二层办公室。教务处数学与计算机科学学院2015.5.4,[]
关于报名参加福州大学嘉锡讲坛第393期讲座的通知,教研教改,2015-05-04,https://jwch.fzu.edu.cn/info/1037/8406.htm,各学院、各位同学：福州大学“嘉锡讲坛”第393期讲座--《航天遥感改变我们的生活》定于2015年05月07日19:00在福州大学旗山校区图书馆博学厅开讲。主讲嘉宾：潘习哲。欢迎广大同学前往听讲，听取讲座可获一定学分，具体办法附后。听讲前同学应先登录教务处“本科教学管理系统”，然后点击“各类报名”→“嘉锡讲坛”进行网上报名。网上报名时间从2015年05月05日12点--05月07日17点。本学期已报名参加校选课《大学生课外导读》的学生不得报名，因该课程包含“福州大学嘉锡讲坛”内容。主讲嘉宾简介：潘习哲，中国科学院中国遥感卫星地面站研究员。原中国遥感卫星地面站站长，是我国第一颗地球资源卫星（中巴卫星）地面系统副总指挥兼副总设计师；国家减灾委减灾卫星办公室专家组组长，中国遥感应用协会副理事长，科技部家遥感中心战略专家组成员。参加了我国第一座遥感卫星地面站从筹备、建设到运行，从无到有的全过程。任站长期间曾与多国遥感卫星运行机构进行交流与合作，较为了解国际航天遥感发展状况。曾获中国科学院和国家科技进步奖等多项奖励。享受国务院颁发的政府特殊津贴。福州大学教务处2015年05年04日附：“福州大学嘉锡讲坛”讲座学分认定管理实施办法第一章总则第一条“福州大学嘉锡讲坛”是学校为了提升校园文化内涵，推进校园精品文化建设，邀请知名专家教授、政界及企业精英、文化名人、知名校友等到校讲座，搭建集人文、学术、科技为一体的综合性交流平台，属学校层面的精品讲坛。为扩大“福州大学嘉锡讲坛”的影响面，吸引更多本科学生听取“福州大学嘉锡讲坛”系列讲座，特制定本办法。第二章讲座学分认定方式第二条学校对学生平时听取“福州大学嘉锡讲坛”讲座的次数先予以记录，待学生毕业时，将按下表的方式具体认定学分。听讲座次数1至3次4至7次8至11次12至15次16次及以上获学分数00.51.01.52.0第三条讲座学分认定为全校性选修课中任意一类学分，学生在校期间累计获得的讲座学分不超过2学分。第三章讲座学分认定程序第四条“福州大学嘉锡讲坛”讲座组织者通过海报、网站、电台等媒介，在每一期讲座开讲前在全校范围内对讲座人和讲座内容进行全方位宣传介绍。第五条学生在规定时间内登录教务处主页的“本科教学管理系统”进行网上报名。未上网报名的学生自行听取讲座的，学校不给予记录学分。累计3次报名而不听取讲座的学生将取消其今后听取“福州大学嘉锡讲坛”的资格。第六条学生到指定地点凭学生证刷卡入场听取讲座，讲座结束时须刷卡离场，否则不予记录讲座学分。第七条每学期期末教务处根据讲座组织者提供的学生考勤记录对学生取得的讲座次数予以记录。第八条学生毕业学期，学校根据学生修读全校性选修课类别需要将学生所获学分登记在学生成绩档案中。第四章附则第九条本办法从二○一二年五月二十日起开始执行。第十条本办法由教务处负责解释。,[]
关于组织教师参加智慧树慕课平台宣讲会的通知,教研教改,2015-05-04,https://jwch.fzu.edu.cn/info/1037/8402.htm,为推动我校慕课（MOOC）/SPOC课程建设，帮助教师了解慕课课程制作及开课等相关事宜，学校特组织智慧树慕课平台宣讲会。一、宣讲会主要内容（一）智慧树慕课课程平台负责人介绍智慧树混合式教学模式、总体优势、建课步骤等；（二）智慧树慕课平台开课名师分享慕课建设及教学经验：1.李尚志：《怎么上好见面课，怎样调动学生学习的积极性与参与度？》李尚志简介：北京航空航天大学数学与系统科学学院学术委员会主任，教授，博士生导师。首届国家级教学名师，教育部高等学校数学与统计学教学指导委员会委员、非数学类专业数学基础课程教学分委员会副主任。主持3门国家级精品课程，主讲1门国家级精品视频公开课。智慧树开课课程为《数学大观》。2.冯伟：《什么样的课程受学生欢迎？》冯伟简介：复旦大学历史系教授、博导，日本研究中心兼职研究员；智慧树开课课程为《20世纪的世界》。3.李安波：《mooc怎么建，怎么实现翻转课堂？》李安波简介：上海电力学院教师，经济学博士；智慧树开课课程为《微观经济学》。（三）现场互动交流二、参会人员（一）获批立项建设的26门MOOC/SPOC课程建设团队成员，每门课至少2人（其中一人须为课程负责人）；（二）对慕课（MOOC）/SPOC课程感兴趣的教师。三、宣讲会时间2015年5月7日（周四）下午14：30—17：00四、宣讲会地点文科楼文1-105教务处2015年5月4日,[]
关于举办福州大学第六届证券模拟交易大赛的通知,实践科,2015-04-30,https://jwch.fzu.edu.cn/info/1039/9250.htm,"校教〔2015〕34号各学院：为普及证券知识，提高风险意识，活跃校园气氛，丰富校园文化，强化大学生的投资理财理念，了解证券市场的运行规律及其法规，学习投资理财的知识和操作方法，加强大学生理论和实践相结合的能力，真正做到学以致用。经研究决定，我校将举办福州大学第六届证券模拟交易大赛，现将有关事项通知如下：一、竞赛目的激发学生对金融投资理财的兴趣和热情，提升理财意识和综合素质，培养跨学科综合性人才。二、竞赛时间本次大赛起止时间：2015年5月4日 至2015年9月4日。三、竞赛安排1.注册报名阶段：参赛学生应在报名截止时间前注册账号获得参赛资格。2.大赛竞赛阶段：2015年5月4日09：30后比赛立即开始(如有变动,另行通知)，期间拟安排若干场培训讲座及在线点评，以QQ群通知为准。3.闭幕式及表彰：本次大赛组委会将举行大赛闭幕式，并对获奖的选手发放大赛获奖证书进行表彰。四、竞赛奖励1.大赛拟设个人一等奖6名、二等奖12名、三等奖32名（具体名额可能根据实际参赛情况有所调整），并颁发获奖证书。2.获得个人奖二等奖以上的本科生可根据《福州大学本科学生奖励学分管理实施办法》申请奖励学分。五、报名1.报名时间：自发文之日起至2015年5月20日24时。2.报名对象：福州大学全日制在校学生。3.报名方式：以个人方式报名，并登入比赛平台进行注册，报名网址：http://lab.10jqka.com.cn或http://lab.0033.com。4.大赛设官方群：321859196，具体报名参赛流程发布在群共享里。5.本次大赛官方QQ群:321859196，官方网址：福州大学经济管理实验教学中心（http://jgsyzx.fzu.edu.cn），报名流程、有关比赛情况等信息将发布在官方群和网站。6.注意事项：为保证大赛组委会与参赛选手之间的有效沟通，注册时需填写个人真实信息，学号输入格式为“S+9位学号”，S为大写字母，请保证所填注册信息真实有效，否则将视为无效报名，将不定期从报名系统删除。六、举办单位（一）主办单位：福州大学教务处（二）承办单位：福州大学经济管理实验教学中心、经济与管理学院团委（三）秘 书 处：福州大学大学生证券投资期货协会附件：福州大学第六届证券模拟交易大赛组织委员会福州大学教务处2015年4月29日附件1：福州大学第六届证券模拟交易大赛组织委员会主任：杨晓翔委员：林瑞全、许萍、陈伟民、陈坚民、林炳华、郑双陈朝晖秘书长：陈朝晖（兼）",[]
关于举办福州大学第六届证券模拟交易大赛的通知,实践科,2015-04-29,https://jwch.fzu.edu.cn/info/1039/9249.htm,"校教〔2015〕34号各学院：为普及证券知识，提高风险意识，活跃校园气氛，丰富校园文化，强化大学生的投资理财理念，了解证券市场的运行规律及其法规，学习投资理财的知识和操作方法，加强大学生理论和实践相结合的能力，真正做到学以致用。经研究决定，我校将举办福州大学第六届证券模拟交易大赛，现将有关事项通知如下：一、竞赛目的激发学生对金融投资理财的兴趣和热情，提升理财意识和综合素质，培养跨学科综合性人才。二、竞赛时间本次大赛起止时间：2015年5月4日 至2015年9月4日。三、竞赛安排1.注册报名阶段：参赛学生应在报名截止时间前注册账号获得参赛资格。2.大赛竞赛阶段：2015年5月4日09：30后比赛立即开始(如有变动,另行通知)，期间拟安排若干场培训讲座及在线点评，以QQ群通知为准。3.闭幕式及表彰：本次大赛组委会将举行大赛闭幕式，并对获奖的选手发放大赛获奖证书进行表彰。四、竞赛奖励1.大赛拟设个人一等奖6名、二等奖12名、三等奖32名（具体名额可能根据实际参赛情况有所调整），并颁发获奖证书。2.获得个人奖二等奖以上的本科生可根据《福州大学本科学生奖励学分管理实施办法》申请奖励学分。五、报名1.报名时间：自发文之日起至2015年5月20日24时。2.报名对象：福州大学全日制在校学生。3.报名方式：以个人方式报名，并登入比赛平台进行注册，报名网址：http://lab.10jqka.com.cn或http://lab.0033.com。4.大赛设官方群：321859196，具体报名参赛流程发布在群共享里。5.本次大赛官方QQ群:321859196，官方网址：福州大学经济管理实验教学中心（http://jgsyzx.fzu.edu.cn），报名流程、有关比赛情况等信息将发布在官方群和网站。6.注意事项：为保证大赛组委会与参赛选手之间的有效沟通，注册时需填写个人真实信息，学号输入格式为“S+9位学号”，S为大写字母，请保证所填注册信息真实有效，否则将视为无效报名，将不定期从报名系统删除。六、举办单位（一）主办单位：福州大学教务处（二）承办单位：福州大学经济管理实验教学中心、经济与管理学院团委（三）秘 书 处：福州大学大学生证券投资期货协会附件：福州大学第六届证券模拟交易大赛组织委员会福州大学教务处2015年4月29日附件1：福州大学第六届证券模拟交易大赛组织委员会主任：杨晓翔委员：林瑞全、许萍、陈伟民、陈坚民、林炳华、郑双陈朝晖秘书长：陈朝晖（兼）",[]
2015年全国大学生英语竞赛福建省赛区决赛通知,教学运行,2015-04-28,https://jwch.fzu.edu.cn/info/1036/8408.htm,全国大学生英语竞赛决赛定于2015年5月10日上午9：00举行。决赛地点设在福建师范大学旗山校区致广楼1—206b语音室（A类）、207语音室（B类）、306a、306b语音室（C类）、307语音室（D类），凭学生证或身份证报到、参赛、不另发准考证。请参加决赛的同学尽快与方蓉老师（带队老师）联系，确定决赛事宜，联系电话13358248289。获得决赛资格但没有参加决赛的选手视为自动放弃全国一等奖获奖资格。福州大学外国语学院2015年4月28日,[]
关于报名参加福州大学嘉锡讲坛第390期讲座的通知,教研教改,2015-04-27,https://jwch.fzu.edu.cn/info/1037/8400.htm,各学院、各位同学：福州大学“嘉锡讲坛”第390期讲座--《梦想的力量》定于2015年04月29日19:00在福州大学旗山校区图书馆明德开讲。主讲嘉宾：冉维。欢迎广大同学前往听讲，听取讲座可获一定学分，具体办法附后。听讲前同学应先登录教务处“本科教学管理系统”，然后点击“各类报名”→“嘉锡讲坛”进行网上报名。网上报名时间从2015年04月27日15点--04月29日17点。本学期已报名参加校选课《大学生课外导读》的学生不得报名，因该课程包含“福州大学嘉锡讲坛”内容。主讲嘉宾简介：冉维，2002年毕业于西安交通大学英语系，同年进入新华社参考消息报社。2005年至2006年在新华社巴格达分社担任记者，2006年至2007年在开罗中东总分社担任英文编辑，后曾在美国夏威夷大学东西方研究中心担任访问学者。2010年被派驻新华社华盛顿分社担任记者，负责外交报道。2013年获中国青年五四奖章。福州大学教务处2015年04月27日附：“福州大学嘉锡讲坛”讲座学分认定管理实施办法第一章总则第一条“福州大学嘉锡讲坛”是学校为了提升校园文化内涵，推进校园精品文化建设，邀请知名专家教授、政界及企业精英、文化名人、知名校友等到校讲座，搭建集人文、学术、科技为一体的综合性交流平台，属学校层面的精品讲坛。为扩大“福州大学嘉锡讲坛”的影响面，吸引更多本科学生听取“福州大学嘉锡讲坛”系列讲座，特制定本办法。第二章讲座学分认定方式第二条学校对学生平时听取“福州大学嘉锡讲坛”讲座的次数先予以记录，待学生毕业时，将按下表的方式具体认定学分。听讲座次数1至3次4至7次8至11次12至15次16次及以上获学分数00.51.01.52.0第三条讲座学分认定为全校性选修课中任意一类学分，学生在校期间累计获得的讲座学分不超过2学分。第三章讲座学分认定程序第四条“福州大学嘉锡讲坛”讲座组织者通过海报、网站、电台等媒介，在每一期讲座开讲前在全校范围内对讲座人和讲座内容进行全方位宣传介绍。第五条学生在规定时间内登录教务处主页的“本科教学管理系统”进行网上报名。未上网报名的学生自行听取讲座的，学校不给予记录学分。累计3次报名而不听取讲座的学生将取消其今后听取“福州大学嘉锡讲坛”的资格。第六条学生到指定地点凭学生证刷卡入场听取讲座，讲座结束时须刷卡离场，否则不予记录讲座学分。第七条每学期期末教务处根据讲座组织者提供的学生考勤记录对学生取得的讲座次数予以记录。第八条学生毕业学期，学校根据学生修读全校性选修课类别需要将学生所获学分登记在学生成绩档案中。第四章附则第九条本办法从二○一二年五月二十日起开始执行。第十条本办法由教务处负责解释。,[]
全国大学生英语竞赛暨全省英语竞赛成绩通知,教学运行,2015-04-27,https://jwch.fzu.edu.cn/info/1036/8407.htm,各位参赛同学：2015年全国大学生英语竞赛暨全省大学生英语竞赛初赛成绩出来，请大家上网查看。如对成绩有疑义，请与外语学院赖斌老师联系。联系电话：22866250，13255053677外国语学院2015年4月21日,[]
关于报名参加福州大学嘉锡讲坛第391期讲座的通知,教研教改,2015-04-27,https://jwch.fzu.edu.cn/info/1037/8401.htm,各学院、各位同学：福州大学“嘉锡讲坛”第391期讲座--《钻石漫谈》定于2015年04月30日19:00在福州大学旗山校区图书馆明德开讲。主讲嘉宾：刘羽。欢迎广大同学前往听讲，听取讲座可获一定学分，具体办法附后。听讲前同学应先登录教务处“本科教学管理系统”，然后点击“各类报名”→“嘉锡讲坛”进行网上报名。网上报名时间从2015年04月28日12点--04月30日17点。本学期已报名参加校选课《大学生课外导读》的学生不得报名，因该课程包含“福州大学嘉锡讲坛”内容。主讲嘉宾简介：刘羽，男，理学博士，现任福州大学紫金矿业学院院长、教授，博士生导师，中国矿物岩石地球化学学会第八届理事会常务理事，中国成因矿物学专业委员会委员，福建省地质学会副理事长，《矿物岩石地球化学通报》编委。主要研究领域为工艺矿物学、矿物晶体化学、环境矿物学和成因矿物学及其在地球科学、材料科学和环境科学工程中的应用；主持或参加包括国家自然科学基金在内的研究项目20余项，公开发表论文一百八十余篇（其中20余篇为三大检索收录并多次引用），获国家发明专利六项、省级自然科学、科技进步三等奖三项，省级教学成果特等奖一项、二等奖三项；先后入选为化工部首批“化工优秀拔尖人才”、湖北省“新世纪高层次人才工程第一、二层次人选”；获得“湖北省有突出贡献中青年专家”、“国务院政府特殊津贴获得者”、“教育部宝钢优秀教师奖”、“武汉工程大学教学名师”、“福州大学教学名师”、“福建省高校教学名师”等荣誉称号。福州大学教务处2015年04年27日附：“福州大学嘉锡讲坛”讲座学分认定管理实施办法第一章总则第一条“福州大学嘉锡讲坛”是学校为了提升校园文化内涵，推进校园精品文化建设，邀请知名专家教授、政界及企业精英、文化名人、知名校友等到校讲座，搭建集人文、学术、科技为一体的综合性交流平台，属学校层面的精品讲坛。为扩大“福州大学嘉锡讲坛”的影响面，吸引更多本科学生听取“福州大学嘉锡讲坛”系列讲座，特制定本办法。第二章讲座学分认定方式第二条学校对学生平时听取“福州大学嘉锡讲坛”讲座的次数先予以记录，待学生毕业时，将按下表的方式具体认定学分。听讲座次数1至3次4至7次8至11次12至15次16次及以上获学分数00.51.01.52.0第三条讲座学分认定为全校性选修课中任意一类学分，学生在校期间累计获得的讲座学分不超过2学分。第三章讲座学分认定程序第四条“福州大学嘉锡讲坛”讲座组织者通过海报、网站、电台等媒介，在每一期讲座开讲前在全校范围内对讲座人和讲座内容进行全方位宣传介绍。第五条学生在规定时间内登录教务处主页的“本科教学管理系统”进行网上报名。未上网报名的学生自行听取讲座的，学校不给予记录学分。累计3次报名而不听取讲座的学生将取消其今后听取“福州大学嘉锡讲坛”的资格。第六条学生到指定地点凭学生证刷卡入场听取讲座，讲座结束时须刷卡离场，否则不予记录讲座学分。第七条每学期期末教务处根据讲座组织者提供的学生考勤记录对学生取得的讲座次数予以记录。第八条学生毕业学期，学校根据学生修读全校性选修课类别需要将学生所获学分登记在学生成绩档案中。第四章附则第九条本办法从二○一二年五月二十日起开始执行。第十条本办法由教务处负责解释。,[]
关于2015年“五一”劳动节放假课程调整的通知,教学运行,2015-04-27,https://jwch.fzu.edu.cn/info/1036/8405.htm,各学院，机关各部门、各单位：根据校办有关劳动节放假通知的精神，现将劳动节放假期间的课程调整如下:1、“五一”劳动节放假时间为5月1日（星期五）至3日（星期日），共3天，放假期间原安排的课程停上。2、因停课受影响的教学内容，请任课老师自行调整或安排另外时间补课。请各学院及时通知相关的学生和老师。教务处2015.4.27,[]
关于组织推荐申报2015年大学生创新创业训练计划项目的紧急通知,实践科,2015-04-24,https://jwch.fzu.edu.cn/info/1039/9248.htm,各学院：根据省教育厅《福建省教育厅关于报送2015年大学生创新创业训练计划立项项目的通知》预通知精神，各高校应于5月12日前，将申报公函及申报材料报送至省教育厅高等教育处，由于时间节点提前，现将我校申报2015年大学生创新创业训练计划项目时间节点作如下调整：1.请项目负责人到教务处网站下载专区统一下载福建省大学生创新创业训练计划项目申报书和省级大学生创新创业训练计划项目信息表（各一式一份）（申报国家、省级项目均填同一表格），填写完毕并经指导老师审阅、签字后，于4月29日前将书面材料和电子版交至学院教学办；2.5月3日前，学院组织本院相关专家对申请项目进行初审、排序，初审时希望尽量采取学生报告、答辩、评议程序，客观公正遴选项目，评审专家应具备高级职称（指导教师不能担任评审专家），一般不能少于5位。经初审推荐优秀项目并填写项目申请书中的学院意见。跨学院的项目，由指导教师所在学院进行评审和申报；3.5月4日前，各学院将推选的项目报送学校教务处；4.5月5日-6日教务处进行项目汇总及项目答辩分组安排；5.5月7日-8日学校将组织相关专家对申请项目进行终审，根据学院的初审情况确定参加复选项目，终审采取申请者现场报告（PPT演示）、答辩、评议等环节，确定最终入选的预备项目，具体答辩时间和答辩地点另行通知；6.5月12日学校确定最终国家级、省级推荐项目，并上报省教育厅。由于时间较紧，请各学院及时通知有关学生及指导教师，一定要按时间安排要求申报，并于5月4日前按时将推选的项目报送学校教务处，预期不予受理。福州大学教务处2015年4月24日,[]
关于组织推荐申报2015年大学生创新创业训练计划项目的紧急通知,实践科,2015-04-24,https://jwch.fzu.edu.cn/info/1039/9247.htm,各学院：根据省教育厅《福建省教育厅关于报送2015年大学生创新创业训练计划立项项目的通知》预通知精神，各高校应于5月12日前，将申报公函及申报材料报送至省教育厅高等教育处，由于时间节点提前，现将我校申报2015年大学生创新创业训练计划项目时间节点作如下调整：1.请项目负责人到教务处网站下载专区统一下载福建省大学生创新创业训练计划项目申报书和省级大学生创新创业训练计划项目信息表（各一式一份）（申报国家、省级项目均填同一表格），填写完毕并经指导老师审阅、签字后，于4月29日前将书面材料和电子版交至学院教学办；2.5月3日前，学院组织本院相关专家对申请项目进行初审、排序，初审时希望尽量采取学生报告、答辩、评议程序，客观公正遴选项目，评审专家应具备高级职称（指导教师不能担任评审专家），一般不能少于5位。经初审推荐优秀项目并填写项目申请书中的学院意见。跨学院的项目，由指导教师所在学院进行评审和申报；3.5月4日前，各学院将推选的项目报送学校教务处；4.5月5日-6日教务处进行项目汇总及项目答辩分组安排；5.5月7日-8日学校将组织相关专家对申请项目进行终审，根据学院的初审情况确定参加复选项目，终审采取申请者现场报告（PPT演示）、答辩、评议等环节，确定最终入选的预备项目，具体答辩时间和答辩地点另行通知；6.5月12日学校确定最终国家级、省级推荐项目，并上报省教育厅。由于时间较紧，请各学院及时通知有关学生及指导教师，一定要按时间安排要求申报，并于5月4日前按时将推选的项目报送学校教务处，预期不予受理。福州大学教务处2015年4月24日,[]
关于2015年韩国梨花女子大学暑期项目的报名通知,教学运行,2015-04-23,https://jwch.fzu.edu.cn/info/1036/8403.htm,2015年韩国梨花女子大学暑期项目现在开始接受报名。1. 项目时间:  2015年8月5日-2015年8月21日 ，为期17天。2. 申请资格1) 申请及访学期间应为我校全日制在读本科生和研究生；2) GPA要求3.0/5.0；3) 大学英语四级成绩到达490分（含）以上4) 身心健康、有较强的独立生活、学习和环境适应能力；5) 遵纪守法，自觉维护国家形象和学校名誉，严格按照学校规定的时间派出及返校。3. 报名截止日期： 2015年4月30日4. 名额：15人更多项目信息及报名流程请至对外处官网 http://oce.fzu.edu.cn/news.aspx?type=tzgg&id=496校对外合作与交流处2015年4月23日,[]
关于福州大学2015年校内专业评估（第三批）专家欢迎会及反馈会的通知,质量办,2015-04-22,https://jwch.fzu.edu.cn/info/1040/9238.htm,各学院：2015年校内专业评估（第三批）于4月27-28日在旗山校区进行。专家欢迎会及反馈会通知如下：1.专家欢迎会时间：4月27日上午8：30地点：行政南楼123会议室参会人员：电气、机械、化学、石化、数计、物信学院书记、院长。2.专家反馈会时间：4月28日下午16：10地点：行政南楼123会议室参会人员：各学院分管教学副院长；电气、机械、化学、石化、数计、物信学院书记、院长；各受评专业负责人。请各学院通知到位。教务处2015年4月22日,[]
